"AverageBV" "Cohorts" "TimeP" "Traits" "Cohort_Rept" "Cohort_Rept_ID" "Cohort_Rept_Com"
98.5129783300941 "calf-L2_5" 7 "RZM (Milk)" "calf-L2_5" 5 "calf-L2"
107.729378438948 "calf-L2_6" 12 "RZM (Milk)" "calf-L2_6" 6 "calf-L2"
103.549634377103 "calf-L2_7" 17 "RZM (Milk)" "calf-L2_7" 7 "calf-L2"
116.263665458475 "calf-L2_8" 22 "RZM (Milk)" "calf-L2_8" 8 "calf-L2"
119.820133566545 "calf-L2_9" 0 "RZM (Milk)" "calf-L2_9" 9 "calf-L2"
127.449821709529 "calf-L2_10" 5 "RZM (Milk)" "calf-L2_10" 10 "calf-L2"
120.501007831332 "calf-L2_11" 10 "RZM (Milk)" "calf-L2_11" 11 "calf-L2"
131.371098597534 "calf-L2_12" 15 "RZM (Milk)" "calf-L2_12" 12 "calf-L2"
137.68087209651 "calf-L2_13" 20 "RZM (Milk)" "calf-L2_13" 13 "calf-L2"
140.3224790719 "calf-L2_14" 25 "RZM (Milk)" "calf-L2_14" 14 "calf-L2"
142.392917348622 "calf-L2_15" 3 "RZM (Milk)" "calf-L2_15" 15 "calf-L2"
143.977081817104 "calf-L2_16" 8 "RZM (Milk)" "calf-L2_16" 16 "calf-L2"
149.001263327083 "calf-L2_17" 13 "RZM (Milk)" "calf-L2_17" 17 "calf-L2"
159.509563681165 "calf-L2_18" 18 "RZM (Milk)" "calf-L2_18" 18 "calf-L2"
165.288775034587 "calf-L2_19" 23 "RZM (Milk)" "calf-L2_19" 19 "calf-L2"
156.772241635894 "calf-L2_20" 1 "RZM (Milk)" "calf-L2_20" 20 "calf-L2"
173.250193433381 "calf-L2_20" 2 "RZM (Milk)" "calf-L2_20" 20 "calf-L2"
165.452791476927 "calf-L2_21" 6 "RZM (Milk)" "calf-L2_21" 21 "calf-L2"
168.980653352713 "calf-L2_21" 7 "RZM (Milk)" "calf-L2_21" 21 "calf-L2"
171.409665018261 "calf-L2_22" 11 "RZM (Milk)" "calf-L2_22" 22 "calf-L2"
161.090688362403 "calf-L2_22" 12 "RZM (Milk)" "calf-L2_22" 22 "calf-L2"
183.907981220446 "calf-L2_23" 16 "RZM (Milk)" "calf-L2_23" 23 "calf-L2"
182.691346583326 "calf-L2_24" 21 "RZM (Milk)" "calf-L2_24" 24 "calf-L2"
186.157696401607 "calf-L2_25" 26 "RZM (Milk)" "calf-L2_25" 25 "calf-L2"
79.8352877919723 "calf-L3" 9 "RZM (Milk)" "calf-L3" 0 "calf-L3"
80.7003933992246 "calf-L3_1" 14 "RZM (Milk)" "calf-L3_1" 1 "calf-L3"
79.6367088209398 "calf-L3_2" 19 "RZM (Milk)" "calf-L3_2" 2 "calf-L3"
88.6304250579343 "calf-L3_3" 24 "RZM (Milk)" "calf-L3_3" 3 "calf-L3"
99.9021738287715 "calf-L3_4" 2 "RZM (Milk)" "calf-L3_4" 4 "calf-L3"
92.6654607217687 "calf-L3_5" 7 "RZM (Milk)" "calf-L3_5" 5 "calf-L3"
106.483997908267 "calf-L3_6" 12 "RZM (Milk)" "calf-L3_6" 6 "calf-L3"
113.850155608614 "calf-L3_7" 17 "RZM (Milk)" "calf-L3_7" 7 "calf-L3"
110.233214358191 "calf-L3_8" 22 "RZM (Milk)" "calf-L3_8" 8 "calf-L3"
114.057148063005 "calf-L3_9" 0 "RZM (Milk)" "calf-L3_9" 9 "calf-L3"
114.591806374171 "calf-L3_10" 5 "RZM (Milk)" "calf-L3_10" 10 "calf-L3"
124.512516122344 "calf-L3_11" 10 "RZM (Milk)" "calf-L3_11" 11 "calf-L3"
129.635299312167 "calf-L3_12" 15 "RZM (Milk)" "calf-L3_12" 12 "calf-L3"
133.15648163865 "calf-L3_13" 20 "RZM (Milk)" "calf-L3_13" 13 "calf-L3"
146.616727698805 "calf-L3_14" 25 "RZM (Milk)" "calf-L3_14" 14 "calf-L3"
138.528079923895 "calf-L3_15" 3 "RZM (Milk)" "calf-L3_15" 15 "calf-L3"
146.496897718079 "calf-L3_16" 8 "RZM (Milk)" "calf-L3_16" 16 "calf-L3"
150.68991063654 "calf-L3_17" 13 "RZM (Milk)" "calf-L3_17" 17 "calf-L3"
156.172293951975 "calf-L3_18" 18 "RZM (Milk)" "calf-L3_18" 18 "calf-L3"
160.321681493537 "calf-L3_19" 23 "RZM (Milk)" "calf-L3_19" 19 "calf-L3"
154.968906073195 "calf-L3_20" 1 "RZM (Milk)" "calf-L3_20" 20 "calf-L3"
171.575399170422 "calf-L3_21" 6 "RZM (Milk)" "calf-L3_21" 21 "calf-L3"
173.63580086581 "calf-L3_22" 11 "RZM (Milk)" "calf-L3_22" 22 "calf-L3"
186.142435843485 "calf-L3_23" 16 "RZM (Milk)" "calf-L3_23" 23 "calf-L3"
180.269126173939 "calf-L3_24" 21 "RZM (Milk)" "calf-L3_24" 24 "calf-L3"
191.839791220915 "calf-L3_25" 26 "RZM (Milk)" "calf-L3_25" 25 "calf-L3"
74.5479427597492 "calf+" 9 "RZM (Milk)" "calf+" 0 "calf+"
82.6577379286773 "calf+_1" 14 "RZM (Milk)" "calf+_1" 1 "calf+"
80.6241502598832 "calf+_1" 15 "RZM (Milk)" "calf+_1" 1 "calf+"
88.2991097811258 "calf+_2" 19 "RZM (Milk)" "calf+_2" 2 "calf+"
86.0398487995891 "calf+_3" 24 "RZM (Milk)" "calf+_3" 3 "calf+"
93.1566813824836 "calf+_4" 2 "RZM (Milk)" "calf+_4" 4 "calf+"
98.1356501833693 "calf+_4" 3 "RZM (Milk)" "calf+_4" 4 "calf+"
97.8592126048219 "calf+_5" 7 "RZM (Milk)" "calf+_5" 5 "calf+"
102.74841961642 "calf+_5" 8 "RZM (Milk)" "calf+_5" 5 "calf+"
102.844480436896 "calf+_6" 12 "RZM (Milk)" "calf+_6" 6 "calf+"
107.983331748727 "calf+_6" 13 "RZM (Milk)" "calf+_6" 6 "calf+"
109.825911322801 "calf+_7" 18 "RZM (Milk)" "calf+_7" 7 "calf+"
114.776066241042 "calf+_8" 22 "RZM (Milk)" "calf+_8" 8 "calf+"
115.674551117099 "calf+_8" 23 "RZM (Milk)" "calf+_8" 8 "calf+"
121.217258794435 "calf+_9" 0 "RZM (Milk)" "calf+_9" 9 "calf+"
117.590380348926 "calf+_9" 1 "RZM (Milk)" "calf+_9" 9 "calf+"
124.302086132075 "calf+_10" 5 "RZM (Milk)" "calf+_10" 10 "calf+"
121.861937912484 "calf+_10" 6 "RZM (Milk)" "calf+_10" 10 "calf+"
126.793311234531 "calf+_11" 10 "RZM (Milk)" "calf+_11" 11 "calf+"
127.669938448999 "calf+_11" 11 "RZM (Milk)" "calf+_11" 11 "calf+"
131.791298007751 "calf+_12" 15 "RZM (Milk)" "calf+_12" 12 "calf+"
133.714327755017 "calf+_12" 16 "RZM (Milk)" "calf+_12" 12 "calf+"
137.196637645451 "calf+_13" 20 "RZM (Milk)" "calf+_13" 13 "calf+"
136.362773468791 "calf+_13" 21 "RZM (Milk)" "calf+_13" 13 "calf+"
141.276629872879 "calf+_14" 26 "RZM (Milk)" "calf+_14" 14 "calf+"
142.871289179258 "calf+_15" 4 "RZM (Milk)" "calf+_15" 15 "calf+"
146.851572216157 "calf+_16" 9 "RZM (Milk)" "calf+_16" 16 "calf+"
152.706440948228 "calf+_17" 14 "RZM (Milk)" "calf+_17" 17 "calf+"
159.005291633249 "calf+_18" 19 "RZM (Milk)" "calf+_18" 18 "calf+"
163.847305353112 "calf+_19" 24 "RZM (Milk)" "calf+_19" 19 "calf+"
164.41336662202 "calf+_20" 2 "RZM (Milk)" "calf+_20" 20 "calf+"
171.504504298373 "calf+_21" 7 "RZM (Milk)" "calf+_21" 21 "calf+"
174.458170856087 "calf+_22" 12 "RZM (Milk)" "calf+_22" 22 "calf+"
182.688597363981 "calf+_23" 17 "RZM (Milk)" "calf+_23" 23 "calf+"
187.338012180281 "calf+_24" 21 "RZM (Milk)" "calf+_24" 24 "calf+"
182.487851425264 "calf+_24" 22 "RZM (Milk)" "calf+_24" 24 "calf+"
187.034977485365 "calf+_25" 26 "RZM (Milk)" "calf+_25" 25 "calf+"
74.0265823637425 "cow-L1" 0 "RZM (Milk)" "cow-L1" 0 "cow-L1"
78.1215957812076 "cow-L1+1" 4 "RZM (Milk)" "cow-L1+1" 0 "cow-L1+1"
79.5046042111008 "cow-L1+1_1" 5 "RZM (Milk)" "cow-L1+1_1" 1 "cow-L1+1"
73.3258453000854 "cow-L1+1_2" 10 "RZM (Milk)" "cow-L1+1_2" 2 "cow-L1+1"
81.6954603396026 "cow-L1+1_3" 15 "RZM (Milk)" "cow-L1+1_3" 3 "cow-L1+1"
88.9368901102281 "cow-L1+1_4" 20 "RZM (Milk)" "cow-L1+1_4" 4 "cow-L1+1"
85.1924812163852 "cow-L1+1_5" 25 "RZM (Milk)" "cow-L1+1_5" 5 "cow-L1+1"
95.3545192389161 "cow-L1+1_6" 3 "RZM (Milk)" "cow-L1+1_6" 6 "cow-L1+1"
98.8779599938895 "cow-L1+1_7" 8 "RZM (Milk)" "cow-L1+1_7" 7 "cow-L1+1"
105.678920820616 "cow-L1+1_8" 13 "RZM (Milk)" "cow-L1+1_8" 8 "cow-L1+1"
108.255174256281 "cow-L1+1_9" 18 "RZM (Milk)" "cow-L1+1_9" 9 "cow-L1+1"
116.085538263418 "cow-L1+1_10" 23 "RZM (Milk)" "cow-L1+1_10" 10 "cow-L1+1"
120.347055544734 "cow-L1+1_11" 1 "RZM (Milk)" "cow-L1+1_11" 11 "cow-L1+1"
122.362551101068 "cow-L1+1_12" 6 "RZM (Milk)" "cow-L1+1_12" 12 "cow-L1+1"
128.788361938274 "cow-L1+1_13" 11 "RZM (Milk)" "cow-L1+1_13" 13 "cow-L1+1"
130.958431848635 "cow-L1+1_14" 16 "RZM (Milk)" "cow-L1+1_14" 14 "cow-L1+1"
136.508492617385 "cow-L1+1_15" 21 "RZM (Milk)" "cow-L1+1_15" 15 "cow-L1+1"
143.327650745349 "cow-L1+1_16" 26 "RZM (Milk)" "cow-L1+1_16" 16 "cow-L1+1"
141.064846633085 "cow-L1+1_17" 4 "RZM (Milk)" "cow-L1+1_17" 17 "cow-L1+1"
146.272931907305 "cow-L1+1_18" 9 "RZM (Milk)" "cow-L1+1_18" 18 "cow-L1+1"
152.756800089971 "cow-L1+1_19" 14 "RZM (Milk)" "cow-L1+1_19" 19 "cow-L1+1"
158.746267516854 "cow-L1+1_20" 19 "RZM (Milk)" "cow-L1+1_20" 20 "cow-L1+1"
165.257048476701 "cow-L1+1_21" 24 "RZM (Milk)" "cow-L1+1_21" 21 "cow-L1+1"
164.531021673028 "cow-L1+1_22" 2 "RZM (Milk)" "cow-L1+1_22" 22 "cow-L1+1"
170.301110985574 "cow-L1+1_23" 7 "RZM (Milk)" "cow-L1+1_23" 23 "cow-L1+1"
174.274352247453 "cow-L1+1_24" 12 "RZM (Milk)" "cow-L1+1_24" 24 "cow-L1+1"
182.9230250237 "cow-L1+1_25" 17 "RZM (Milk)" "cow-L1+1_25" 25 "cow-L1+1"
79.9406579495905 "cow-L2" 0 "RZM (Milk)" "cow-L2" 0 "cow-L2"
73.7138816561427 "cow-L2+1" 4 "RZM (Milk)" "cow-L2+1" 0 "cow-L2+1"
80.1602907866257 "cow-L2+1_1" 4 "RZM (Milk)" "cow-L2+1_1" 1 "cow-L2+1"
78.3560023238016 "cow-L2+1_1" 5 "RZM (Milk)" "cow-L2+1_1" 1 "cow-L2+1"
79.9174020831533 "cow-L2+1_2" 5 "RZM (Milk)" "cow-L2+1_2" 2 "cow-L2+1"
75.9448692547733 "cow-L2+1_3" 10 "RZM (Milk)" "cow-L2+1_3" 3 "cow-L2+1"
83.0759176049534 "cow-L2+1_4" 15 "RZM (Milk)" "cow-L2+1_4" 4 "cow-L2+1"
91.0355345949218 "cow-L2+1_5" 20 "RZM (Milk)" "cow-L2+1_5" 5 "cow-L2+1"
87.1338552965251 "cow-L2+1_6" 25 "RZM (Milk)" "cow-L2+1_6" 6 "cow-L2+1"
96.1825516579782 "cow-L2+1_7" 3 "RZM (Milk)" "cow-L2+1_7" 7 "cow-L2+1"
101.785797345481 "cow-L2+1_8" 8 "RZM (Milk)" "cow-L2+1_8" 8 "cow-L2+1"
110.127452519009 "cow-L2+1_9" 13 "RZM (Milk)" "cow-L2+1_9" 9 "cow-L2+1"
111.668193132605 "cow-L2+1_10" 18 "RZM (Milk)" "cow-L2+1_10" 10 "cow-L2+1"
118.90538347029 "cow-L2+1_11" 23 "RZM (Milk)" "cow-L2+1_11" 11 "cow-L2+1"
123.079446427206 "cow-L2+1_12" 1 "RZM (Milk)" "cow-L2+1_12" 12 "cow-L2+1"
124.00721075686 "cow-L2+1_13" 6 "RZM (Milk)" "cow-L2+1_13" 13 "cow-L2+1"
129.939108070444 "cow-L2+1_14" 11 "RZM (Milk)" "cow-L2+1_14" 14 "cow-L2+1"
131.871407379718 "cow-L2+1_15" 16 "RZM (Milk)" "cow-L2+1_15" 15 "cow-L2+1"
138.719636524629 "cow-L2+1_16" 21 "RZM (Milk)" "cow-L2+1_16" 16 "cow-L2+1"
146.436014967328 "cow-L2+1_17" 26 "RZM (Milk)" "cow-L2+1_17" 17 "cow-L2+1"
144.648113522331 "cow-L2+1_18" 4 "RZM (Milk)" "cow-L2+1_18" 18 "cow-L2+1"
148.672647858485 "cow-L2+1_19" 9 "RZM (Milk)" "cow-L2+1_19" 19 "cow-L2+1"
153.021093809911 "cow-L2+1_20" 14 "RZM (Milk)" "cow-L2+1_20" 20 "cow-L2+1"
159.124313055598 "cow-L2+1_21" 19 "RZM (Milk)" "cow-L2+1_21" 21 "cow-L2+1"
166.738333008824 "cow-L2+1_22" 24 "RZM (Milk)" "cow-L2+1_22" 22 "cow-L2+1"
166.224602494869 "cow-L2+1_23" 2 "RZM (Milk)" "cow-L2+1_23" 23 "cow-L2+1"
170.936973981769 "cow-L2+1_24" 7 "RZM (Milk)" "cow-L2+1_24" 24 "cow-L2+1"
175.989588063053 "cow-L2+1_25" 12 "RZM (Milk)" "cow-L2+1_25" 25 "cow-L2+1"
76.7557629074919 "cow-L3" 0 "RZM (Milk)" "cow-L3" 0 "cow-L3"
83.3112904640477 "cow-L3+1" 4 "RZM (Milk)" "cow-L3+1" 0 "cow-L3+1"
74.9884783964408 "cow-L3+1_1" 4 "RZM (Milk)" "cow-L3+1_1" 1 "cow-L3+1"
82.6019190625707 "cow-L3+1_2" 5 "RZM (Milk)" "cow-L3+1_2" 2 "cow-L3+1"
83.1597606769229 "cow-L3+1_3" 5 "RZM (Milk)" "cow-L3+1_3" 3 "cow-L3+1"
77.1241601826117 "cow-L3+1_4" 10 "RZM (Milk)" "cow-L3+1_4" 4 "cow-L3+1"
86.813125731473 "cow-L3+1_5" 15 "RZM (Milk)" "cow-L3+1_5" 5 "cow-L3+1"
91.7568608438067 "cow-L3+1_6" 20 "RZM (Milk)" "cow-L3+1_6" 6 "cow-L3+1"
90.3454106530195 "cow-L3+1_7" 25 "RZM (Milk)" "cow-L3+1_7" 7 "cow-L3+1"
97.9092840215454 "cow-L3+1_8" 3 "RZM (Milk)" "cow-L3+1_8" 8 "cow-L3+1"
106.468418315802 "cow-L3+1_9" 8 "RZM (Milk)" "cow-L3+1_9" 9 "cow-L3+1"
112.593565847276 "cow-L3+1_10" 13 "RZM (Milk)" "cow-L3+1_10" 10 "cow-L3+1"
113.130889604264 "cow-L3+1_11" 18 "RZM (Milk)" "cow-L3+1_11" 11 "cow-L3+1"
118.939016358357 "cow-L3+1_12" 23 "RZM (Milk)" "cow-L3+1_12" 12 "cow-L3+1"
126.321122220169 "cow-L3+1_13" 1 "RZM (Milk)" "cow-L3+1_13" 13 "cow-L3+1"
127.479138669331 "cow-L3+1_14" 6 "RZM (Milk)" "cow-L3+1_14" 14 "cow-L3+1"
132.361391876116 "cow-L3+1_15" 11 "RZM (Milk)" "cow-L3+1_15" 15 "cow-L3+1"
134.036895611535 "cow-L3+1_16" 16 "RZM (Milk)" "cow-L3+1_16" 16 "cow-L3+1"
140.401712830482 "cow-L3+1_17" 21 "RZM (Milk)" "cow-L3+1_17" 17 "cow-L3+1"
147.140273115082 "cow-L3+1_18" 26 "RZM (Milk)" "cow-L3+1_18" 18 "cow-L3+1"
145.590679033966 "cow-L3+1_19" 4 "RZM (Milk)" "cow-L3+1_19" 19 "cow-L3+1"
150.246306091766 "cow-L3+1_20" 9 "RZM (Milk)" "cow-L3+1_20" 20 "cow-L3+1"
156.195002143984 "cow-L3+1_21" 14 "RZM (Milk)" "cow-L3+1_21" 21 "cow-L3+1"
160.267886854816 "cow-L3+1_22" 19 "RZM (Milk)" "cow-L3+1_22" 22 "cow-L3+1"
168.900888766404 "cow-L3+1_23" 24 "RZM (Milk)" "cow-L3+1_23" 23 "cow-L3+1"
166.251933889341 "cow-L3+1_24" 2 "RZM (Milk)" "cow-L3+1_24" 24 "cow-L3+1"
174.237168130675 "cow-L3+1_25" 7 "RZM (Milk)" "cow-L3+1_25" 25 "cow-L3+1"
77.272313386192 "heifer" 0 "RZM (Milk)" "heifer" 0 "heifer"
79.4657888123114 "heifer+1" 4 "RZM (Milk)" "heifer+1" 0 "heifer+1"
72.6464561589599 "heifer+1_1" 10 "RZM (Milk)" "heifer+1_1" 1 "heifer+1"
81.941369521806 "heifer+1_2" 15 "RZM (Milk)" "heifer+1_2" 2 "heifer+1"
88.3851186879462 "heifer+1_3" 20 "RZM (Milk)" "heifer+1_3" 3 "heifer+1"
97.1465584219113 "heifer+1_4" 24 "RZM (Milk)" "heifer+1_4" 4 "heifer+1"
85.0041960653859 "heifer+1_4" 25 "RZM (Milk)" "heifer+1_4" 4 "heifer+1"
94.6653614753306 "heifer+1_5" 3 "RZM (Milk)" "heifer+1_5" 5 "heifer+1"
97.4544956393252 "heifer+1_6" 8 "RZM (Milk)" "heifer+1_6" 6 "heifer+1"
105.56039509883 "heifer+1_7" 13 "RZM (Milk)" "heifer+1_7" 7 "heifer+1"
108.58292141798 "heifer+1_8" 18 "RZM (Milk)" "heifer+1_8" 8 "heifer+1"
115.601447707163 "heifer+1_9" 23 "RZM (Milk)" "heifer+1_9" 9 "heifer+1"
120.273018380428 "heifer+1_10" 1 "RZM (Milk)" "heifer+1_10" 10 "heifer+1"
122.859782028014 "heifer+1_11" 6 "RZM (Milk)" "heifer+1_11" 11 "heifer+1"
128.202464199171 "heifer+1_12" 11 "RZM (Milk)" "heifer+1_12" 12 "heifer+1"
131.495189196725 "heifer+1_13" 16 "RZM (Milk)" "heifer+1_13" 13 "heifer+1"
136.087321598712 "heifer+1_14" 21 "RZM (Milk)" "heifer+1_14" 14 "heifer+1"
142.544140283929 "heifer+1_15" 26 "RZM (Milk)" "heifer+1_15" 15 "heifer+1"
141.451192710812 "heifer+1_16" 4 "RZM (Milk)" "heifer+1_16" 16 "heifer+1"
146.236755157963 "heifer+1_17" 9 "RZM (Milk)" "heifer+1_17" 17 "heifer+1"
152.732064296864 "heifer+1_18" 14 "RZM (Milk)" "heifer+1_18" 18 "heifer+1"
158.738890766528 "heifer+1_19" 19 "RZM (Milk)" "heifer+1_19" 19 "heifer+1"
164.162143776106 "heifer+1_20" 24 "RZM (Milk)" "heifer+1_20" 20 "heifer+1"
164.86777362073 "heifer+1_21" 2 "RZM (Milk)" "heifer+1_21" 21 "heifer+1"
170.10230194095 "heifer+1_22" 7 "RZM (Milk)" "heifer+1_22" 22 "heifer+1"
174.366165714325 "heifer+1_23" 12 "RZM (Milk)" "heifer+1_23" 23 "heifer+1"
182.317671475758 "heifer+1_24" 17 "RZM (Milk)" "heifer+1_24" 24 "heifer+1"
184.676543113366 "heifer+1_25" 22 "RZM (Milk)" "heifer+1_25" 25 "heifer+1"
71.8891738756921 "Semen" 5 "RZM (Milk)" "Semen" 0 "Semen"
88.0075747291918 "Semen_1" 9 "RZM (Milk)" "Semen_1" 1 "Semen"
80.9000029512848 "Semen_1" 10 "RZM (Milk)" "Semen_1" 1 "Semen"
95.1925089526281 "Semen_2" 14 "RZM (Milk)" "Semen_2" 2 "Semen"
94.8962182470503 "Semen_3" 19 "RZM (Milk)" "Semen_3" 3 "Semen"
98.2061918596225 "Semen_3" 20 "RZM (Milk)" "Semen_3" 3 "Semen"
107.630701991538 "Semen_4" 25 "RZM (Milk)" "Semen_4" 4 "Semen"
118.026411110999 "Semen_5" 3 "RZM (Milk)" "Semen_5" 5 "Semen"
117.698673136317 "Semen_6" 8 "RZM (Milk)" "Semen_6" 6 "Semen"
126.314520704525 "Semen_7" 13 "RZM (Milk)" "Semen_7" 7 "Semen"
126.981216744177 "Semen_8" 17 "RZM (Milk)" "Semen_8" 8 "Semen"
134.277209348731 "Semen_9" 23 "RZM (Milk)" "Semen_9" 9 "Semen"
134.498678273471 "Semen_10" 1 "RZM (Milk)" "Semen_10" 10 "Semen"
135.868282257898 "Semen_11" 6 "RZM (Milk)" "Semen_11" 11 "Semen"
143.460595006271 "Semen_12" 11 "RZM (Milk)" "Semen_12" 12 "Semen"
148.294985190545 "Semen_13" 16 "RZM (Milk)" "Semen_13" 13 "Semen"
147.536587925987 "Semen_14" 21 "RZM (Milk)" "Semen_14" 14 "Semen"
156.42144618994 "Semen_15" 26 "RZM (Milk)" "Semen_15" 15 "Semen"
161.066350419811 "Semen_16" 4 "RZM (Milk)" "Semen_16" 16 "Semen"
167.504883631859 "Semen_17" 9 "RZM (Milk)" "Semen_17" 17 "Semen"
171.196428796686 "Semen_18" 14 "RZM (Milk)" "Semen_18" 18 "Semen"
179.561850312484 "Semen_19" 19 "RZM (Milk)" "Semen_19" 19 "Semen"
181.459456723482 "Semen_20" 24 "RZM (Milk)" "Semen_20" 20 "Semen"
188.306550271042 "Semen_21" 2 "RZM (Milk)" "Semen_21" 21 "Semen"
189.037581646411 "Semen_22" 7 "RZM (Milk)" "Semen_22" 22 "Semen"
193.285822078811 "Semen_23" 12 "RZM (Milk)" "Semen_23" 23 "Semen"
198.728193383611 "Semen_24" 17 "RZM (Milk)" "Semen_24" 24 "Semen"
202.952015121648 "Semen_25" 22 "RZM (Milk)" "Semen_25" 25 "Semen"
