"AverageBV" "Cohorts" "TimeP" "Traits" "Cohort_Rept" "Cohort_Rept_ID" "Cohort_Rept_Com"
97.1371320353992 "calf-L1_8" 22 "RZR (fertility)" "calf-L1_8" 8 "calf-L1"
103.974342039583 "calf-L1_9" 0 "RZR (fertility)" "calf-L1_9" 9 "calf-L1"
102.45503721122 "calf-L1_10" 5 "RZR (fertility)" "calf-L1_10" 10 "calf-L1"
103.556270253611 "calf-L1_11" 10 "RZR (fertility)" "calf-L1_11" 11 "calf-L1"
99.9048636137921 "calf-L1_12" 15 "RZR (fertility)" "calf-L1_12" 12 "calf-L1"
104.078512947606 "calf-L1_13" 20 "RZR (fertility)" "calf-L1_13" 13 "calf-L1"
109.44641984663 "calf-L1_14" 25 "RZR (fertility)" "calf-L1_14" 14 "calf-L1"
105.676086020087 "calf-L1_15" 3 "RZR (fertility)" "calf-L1_15" 15 "calf-L1"
100.17364325989 "calf-L1_16" 8 "RZR (fertility)" "calf-L1_16" 16 "calf-L1"
108.332441360563 "calf-L1_17" 13 "RZR (fertility)" "calf-L1_17" 17 "calf-L1"
106.581430192842 "calf-L1_18" 18 "RZR (fertility)" "calf-L1_18" 18 "calf-L1"
101.094048937432 "calf-L1_19" 23 "RZR (fertility)" "calf-L1_19" 19 "calf-L1"
102.603723088909 "calf-L1_20" 2 "RZR (fertility)" "calf-L1_20" 20 "calf-L1"
102.981906974779 "calf-L1_21" 7 "RZR (fertility)" "calf-L1_21" 21 "calf-L1"
102.622890394313 "calf-L1_22" 12 "RZR (fertility)" "calf-L1_22" 22 "calf-L1"
100.068072802642 "calf-L1_23" 16 "RZR (fertility)" "calf-L1_23" 23 "calf-L1"
91.1937718462037 "calf-L1_23" 17 "RZR (fertility)" "calf-L1_23" 23 "calf-L1"
98.9736326172895 "calf-L1_24" 21 "RZR (fertility)" "calf-L1_24" 24 "calf-L1"
103.789318378363 "calf-L1_25" 26 "RZR (fertility)" "calf-L1_25" 25 "calf-L1"
107.066429075214 "calf-L2" 9 "RZR (fertility)" "calf-L2" 0 "calf-L2"
105.042788850935 "calf-L2_1" 14 "RZR (fertility)" "calf-L2_1" 1 "calf-L2"
101.252257725772 "calf-L2_2" 19 "RZR (fertility)" "calf-L2_2" 2 "calf-L2"
104.44346214655 "calf-L2_3" 24 "RZR (fertility)" "calf-L2_3" 3 "calf-L2"
104.098380181047 "calf-L2_4" 2 "RZR (fertility)" "calf-L2_4" 4 "calf-L2"
