"TBV" "Cohorts" "TimeP" "Traits" "Cohort_Rept" "Cohort_Rept_ID" "Cohort_Rept_Com"
8681.2205199179 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
8071.69122159414 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
9412.98127516715 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
9422.60497813312 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
9311.42531136427 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
9218.00162142375 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
9786.88044773565 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
9847.27271101175 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
9099.85035846014 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
8989.2242270554 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
9415.70559349777 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
9774.59886347037 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
9305.50496324026 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
9886.81478378926 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
10208.9399650081 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
10190.1167001442 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
9486.2675780852 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
8635.5715323401 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
9722.79617481623 "SelectedSires_1" 40 "MGK" "SelectedSires_1" 1 "SelectedSires"
8986.87356481005 "SelectedSires_1" 40 "MGK" "SelectedSires_1" 1 "SelectedSires"
8918.96248070556 "SelectedSires_1" 40 "MGK" "SelectedSires_1" 1 "SelectedSires"
8086.14137920119 "SelectedSires_1" 40 "MGK" "SelectedSires_1" 1 "SelectedSires"
8994.30792768901 "SelectedSires_1" 40 "MGK" "SelectedSires_1" 1 "SelectedSires"
8558.33912787333 "Offspring_1" 49 "MGK" "Offspring_1" 1 "Offspring"
9570.93685872528 "Offspring_1" 49 "MGK" "Offspring_1" 1 "Offspring"
9531.2870657599 "Offspring_1" 49 "MGK" "Offspring_1" 1 "Offspring"
8891.67071192968 "Offspring_1" 50 "MGK" "Offspring_1" 1 "Offspring"
7774.57272511031 "Offspring_1" 50 "MGK" "Offspring_1" 1 "Offspring"
8368.26342917122 "Offspring_1" 50 "MGK" "Offspring_1" 1 "Offspring"
9936.73374591498 "Offspring_1" 50 "MGK" "Offspring_1" 1 "Offspring"
8259.65961936604 "Offspring_1" 50 "MGK" "Offspring_1" 1 "Offspring"
8938.93319452889 "Offspring_1" 50 "MGK" "Offspring_1" 1 "Offspring"
8458.10192287914 "Offspring_1" 50 "MGK" "Offspring_1" 1 "Offspring"
9489.95688519331 "Offspring_1" 50 "MGK" "Offspring_1" 1 "Offspring"
8391.09684303265 "Offspring_1" 50 "MGK" "Offspring_1" 1 "Offspring"
9265.01970623241 "Offspring_1" 50 "MGK" "Offspring_1" 1 "Offspring"
10011.7534941813 "Offspring_1" 50 "MGK" "Offspring_1" 1 "Offspring"
8955.9472518583 "Offspring_1" 50 "MGK" "Offspring_1" 1 "Offspring"
9513.56848880135 "Offspring_1" 50 "MGK" "Offspring_1" 1 "Offspring"
8479.66523474546 "Offspring_1" 50 "MGK" "Offspring_1" 1 "Offspring"
9188.01525952452 "Offspring_1" 50 "MGK" "Offspring_1" 1 "Offspring"
9309.19475951475 "Offspring_1" 50 "MGK" "Offspring_1" 1 "Offspring"
9224.31227844968 "Offspring_1" 50 "MGK" "Offspring_1" 1 "Offspring"
8687.51540196909 "Offspring_1" 50 "MGK" "Offspring_1" 1 "Offspring"
9248.27347181098 "Offspring_1" 50 "MGK" "Offspring_1" 1 "Offspring"
8754.97297637842 "Offspring_1" 50 "MGK" "Offspring_1" 1 "Offspring"
8946.40898546902 "Offspring_1" 50 "MGK" "Offspring_1" 1 "Offspring"
9391.99639232503 "Offspring_1" 50 "MGK" "Offspring_1" 1 "Offspring"
8841.33987248217 "Offspring_1" 50 "MGK" "Offspring_1" 1 "Offspring"
8093.82668418275 "Offspring_1" 50 "MGK" "Offspring_1" 1 "Offspring"
9846.09554115094 "Offspring_1" 50 "MGK" "Offspring_1" 1 "Offspring"
9104.17395461327 "Offspring_1" 50 "MGK" "Offspring_1" 1 "Offspring"
8403.07846574737 "Offspring_1" 50 "MGK" "Offspring_1" 1 "Offspring"
8941.85695938875 "Offspring_1" 50 "MGK" "Offspring_1" 1 "Offspring"
