"TBV" "Cohorts" "TimeP" "Traits" "Cohort_Rept" "Cohort_Rept_ID" "Cohort_Rept_Com"
3.99877840740681 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
3.55225497211747 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
4.04286406825885 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
3.78669013851065 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
3.99342832713937 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
4.32921940427036 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
4.01695901327805 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
3.87564453543161 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
3.82981369104425 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
4.29265051530474 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
3.88661074065887 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
4.02466807657323 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
4.35010575772157 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
4.05017687228423 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
3.84941249009895 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
3.88738394583093 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
4.24286173835457 "SelectedSires_1" 40 "FP" "SelectedSires_1" 1 "SelectedSires"
3.57488782927384 "SelectedSires_1" 40 "FP" "SelectedSires_1" 1 "SelectedSires"
4.05306451100955 "SelectedSires_1" 40 "FP" "SelectedSires_1" 1 "SelectedSires"
3.86525015713808 "SelectedSires_1" 40 "FP" "SelectedSires_1" 1 "SelectedSires"
4.22343164337098 "SelectedSires_1" 40 "FP" "SelectedSires_1" 1 "SelectedSires"
3.98265454969271 "Offspring_1" 49 "FP" "Offspring_1" 1 "Offspring"
3.96238614846577 "Offspring_1" 49 "FP" "Offspring_1" 1 "Offspring"
4.4005114176862 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
3.91609327582841 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
3.75043294696164 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
4.32028259214752 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
4.14847320401005 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
3.71952448933463 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
4.58707012783839 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
4.33998637559402 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
3.96684686702498 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
3.84088757817726 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
3.74601189764794 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
4.49650744974786 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
4.09799176188219 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
4.21285941815661 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
3.99071593867925 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
4.00572107589294 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
3.96313179588001 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
4.2711428097337 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
3.98407484218101 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
3.84874195260035 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
3.96535055914016 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
4.01977495299724 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
4.13501311938824 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
4.21329408542093 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
3.87258703616189 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
4.53618634499389 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
4.49951251942908 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
3.56419223655944 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
4.03596061519814 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
4.23453946818064 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
4.11858516971913 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
3.8811508810267 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
3.8707960317776 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
4.008736593745 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
